Size,Weight,Sweetness,Crunchiness,Juiciness,Ripeness,Acidity,Quality
0.6309399382419074,0.6766887086579433,0.3850400615491663,0.28210263113431155,0.7327684613388721,0.37930696688539983,0.5872670271084297,1
0.21542588811318336,0.787545396268687,0.591496884141099,0.4915759384672135,0.761635594552326,0.2719881253860629,0.3013457767393141,1
0.09842882020680788,0.7193573796734193,0.4580419556138658,0.17728313366490317,0.5069034702073568,0.7654190944875483,0.44354233657162406,0
0.22728646613578923,0.45491696349522237,0.6875695947564675,0.6055992131234786,0.47028087494656823,0.5147404854450023,0.6373294283382697,0
0.594410782343112,0.3287116208273925,0.4639289925962672,0.043663094467177976,0.4326776732585905,0.53105525149472,0.49232239226377483,1
0.3341616534372735,0.4771516872620964,0.6924003839228032,0.3307814339406035,0.604005590073907,0.5533403408329602,0.4127289516785745,1
0.20539470761691747,0.7496632412649084,0.7988202006453098,0.4289752119956403,0.6214777371632236,0.4962513516059412,0.6771153978500484,1
0.33873091002328226,0.8833220924150211,0.5720794633238133,0.9029813954329198,0.1507006413833934,0.09083940185158784,0.5029225253455487,1
0.3986001746073446,0.751643874777505,0.6959628184004634,0.5978666693187481,0.7557554839337054,0.29835595301061196,0.7384001249193926,0
0.4412130440003524,0.5897684478089381,0.35513467118714526,0.3659977100480764,0.3894435449334091,0.7115911167911216,0.4851747260110127,0
0.5117459317130374,0.22855715230793844,0.42323883830132014,0.7687320472445383,0.23590072998976097,0.42297495801717067,0.2288750534887229,0
0.6093807673835919,0.19629215417322715,0.6780287654883117,0.4221271343271703,0.44616702160098853,0.7441648727563568,0.31539052348867247,0
0.778039354430411,0.2946370008330418,0.8039424247851875,0.5060764433309661,0.9040470474828841,0.3223206891073497,0.8192480992559583,1
0.6048090080941161,0.39688010895112713,0.09122549697262183,0.32410526780300136,0.708422017065517,0.6935782240970906,0.596347135175621,0
0.554196291499166,0.4817130912216947,0.5934374606818497,0.5965450672895363,0.14490920423194587,0.39579424355853327,0.5415122746253954,0
0.34156617978172443,0.4622382729252399,0.3757947540974878,0.3799699506913105,0.2701287632599753,0.717669115832599,0.36520083038142387,0
0.7592992236132895,0.42388941759843635,0.23624763364167295,0.5550070439247291,0.6688753400751858,0.5020382608980049,0.6238735361931951,1
0.7679233156264187,0.7819804467288829,0.2153119013387974,0.5060764433309661,0.6077502364865537,0.6777322449804006,0.5101443494789606,1
0.6387014177084627,0.6507083200980242,0.46107095191889713,0.4253745408403616,0.534438384318155,0.3771425326419467,0.5187005982736532,0
0.33978136669496717,0.7087942877050553,0.27819846238961926,0.25966094092647063,0.5918405322059678,0.7115470465165448,0.36870354985190024,0
0.3408069457225802,0.408958583456138,0.67365504748873,0.6909054062131745,0.48962814130072146,0.3554922672988188,0.33800050743007154,0
0.7347685812190581,0.5862401802861377,0.4831464084291053,0.24384583780454594,0.51416010884891,0.4906881631428146,0.6998993182107306,1
0.3133547221606192,0.31918485796247625,0.8723955846721059,0.5200711796612589,0.6203901199923443,0.44497435315486916,0.4152428435825018,1
0.7781016988497722,0.5225502278172809,0.14788457250956338,0.2834859138486381,0.7221559939941132,0.58604842135033,0.3425985118306192,0
0.6867561081619183,0.500471037553728,0.6061352547982031,0.7511736604573531,0.4775729329689773,0.2808769816871279,0.652115781132758,1
0.720204045259925,0.3661368289333904,0.4137495665528475,0.5847559965570056,0.4792316453688225,0.7784467601874077,0.4810092697808597,1
0.5029754059718035,0.29054325441908324,0.3235553148037674,0.5624234518151954,0.5457262650560896,0.8547350515060582,0.390234656976276,0
0.7331012691076523,0.46974113279333773,0.34912897966938866,0.5912864944826707,0.494213119837242,0.7165891450647854,0.5060331263331855,1
0.6010089623452034,0.5249719878881359,0.5766423432051182,0.2625110451337132,0.5772398983386482,0.3133840603896281,0.6141591504655787,1
0.4104108508519966,0.5722030259824736,0.3478889549893319,0.44022772181942293,0.548375604110847,0.7092211603925802,0.4485733577349167,0
0.674956281252344,0.6359785447184566,0.3455186052892425,0.5412558458030262,0.5001095655603706,0.47334517650965463,0.5007117354575017,0
0.600370501640711,0.7005292118122223,0.2753082913198078,0.5428681351173974,0.5283583857193587,0.5498820768640109,0.2343207048104411,1
0.4895131307992875,0.4788038646743201,0.5138874973148102,0.49676068346222313,0.6609737242033084,0.4828945463519876,0.09430628070316943,1
0.48350148768089163,0.32276032434867685,0.4568158755546554,0.702628335304575,0.4827551015100634,0.6768226387866776,0.608048710787937,0
0.34825538507081144,0.34364682487765463,0.9228291613959577,0.298485333286625,0.5231728401789084,0.5122101713887474,0.3444465557958082,1
0.559802923555251,0.36467574593062085,0.05216647542998332,0.3927070834999251,0.6066192613595001,0.9725862787321558,0.3456493827141853,0
0.6831062538222963,0.5211762966658636,0.43432753505748123,0.6367435624732933,0.43791470760935186,0.3899753703216975,0.6402267819360759,1
0.4906182077678958,0.3595697536772129,0.3908030873388191,0.34203034223339346,0.8095226102173863,0.771165196870656,0.35151483355962965,0
0.7247580363507222,0.5015388764429072,0.3940631236026678,0.4961882941647115,0.7625880762185964,0.37787423939690734,0.7939315057783205,1
0.5309168410050115,0.6925873169762459,0.33703561231152446,0.7989702837504621,0.0342724081505279,0.3909018781626656,0.29736057971804286,1
0.438286788115557,0.7102822154460479,0.5424296270850829,0.2660276280171606,0.5248495913450606,0.570909102369415,0.30649364443213384,1
0.3974770754276941,0.5281404500242348,0.5597228589482004,0.6275161257402554,0.6523364243650988,0.51878796230439,0.5202647811538182,1
0.4429181495158119,0.3653378041856961,0.7945346755188325,0.49504733398420653,0.5923709144472616,0.5395218950111809,0.4164882364880423,1
0.36455847940320596,0.19376841819940888,0.5898671514835534,0.6131814438628187,0.4319896728941234,0.5281208421263826,0.18713027920785497,0
0.36015823222045834,0.7167905167177193,0.5731229921189356,0.4645338585400184,0.6677705804412225,0.43904384375489586,0.36138930117137014,1
0.3983302052005666,0.6203319731637721,0.7403306121853179,0.6278792972039713,0.553792661944152,0.38066480151201815,0.6819951013789771,0
0.5091341977659313,0.44493106054780485,0.48132094640354983,0.29179500374767997,0.2785965603863665,0.5726463604719595,0.34117316127422176,0
0.48026535160317896,0.44366699747204913,0.7276824971101205,0.7930462019209237,0.6746613834725872,0.5014033974993001,0.7622385981737673,1
0.6767684908343619,0.33209397774734345,0.4015587078728643,0.22545835024231106,0.6366769690839172,0.45739500032880603,0.4901953233888769,1
0.5636416571179484,0.2485922251877818,0.50300608568136,0.5674757006302378,0.09005798485894007,0.5308336268371431,0.3534541107771527,0
0.7095419707654919,0.24952182077566026,0.5711060470952092,0.5016304488427791,0.3093094411403492,0.6540117651691126,0.45332645838325936,0
0.6895173677873964,0.4716855025315788,0.513157827461372,0.31461242899533337,0.35149195923167664,0.7535427718310899,0.3415820780854905,1
0.4330895524368678,0.5908441010473395,0.5461494824158376,0.713799084025003,0.6040954653078406,0.5214027328235424,0.46319544610928576,1
0.6520589034501114,0.09173022930615271,0.4086244925928515,0.5060764433309661,0.8716271203013528,0.49605256372430745,0.636609310499066,1
0.35401245326602804,0.4196681179541896,0.49152813884900753,0.43502172581239157,0.5751613174696234,0.4376509016247567,0.9678848314658505,0
0.38482773351426214,0.31068144690601496,0.34285774419760445,0.42981111477682754,0.8018769229579765,0.5479531123039241,0.9493425404354632,0
0.5605359335210793,0.4247723767157704,0.46888930973048926,0.6912709508884478,0.683747989947191,0.49893175788603983,0.6523109740538559,0
0.4486899933597862,0.2445599720960861,0.26034221823235243,0.2833386059532656,0.817192334164045,0.7694360173026027,0.551241476148308,0
0.4104227195240888,0.4817686546039115,0.4639908749531848,0.6344767941341588,0.3133470403163503,0.5260214598222945,0.7295822075839256,0
0.25932651548678476,0.8116426904823253,0.4904317897113552,0.39763436850809314,0.6831427121604889,0.32210955667874985,0.2554044207304932,1
0.4931442939093885,0.2997496687068439,0.44068441599405495,0.522079038275004,0.21442871585926765,0.6210772773956068,0.3491426568812157,0
0.17948329124076767,0.5183994152356529,0.6855226576901222,0.678293811856568,0.4261820267638018,0.5404549367658177,0.6410317248317215,0
0.4753123814459902,0.6070947010787792,0.3678522433899283,0.5395161437396638,0.4035636791511054,0.5782940189149122,0.514741191580688,0
0.24068716269705975,0.5170442184737638,0.437461558164414,0.4339977030990073,0.4571127897436567,0.6810833585111233,0.35528378799586435,0
0.6176479950387392,0.41640407986720196,0.4043825693202885,0.6697416226013426,0.1921509479228572,0.5222483083791133,0.48436926531774477,0
0.5590593386689197,0.3450386464607762,0.2831130594086774,0.7485193234569386,0.46285025507087607,0.3558906155720094,0.36711186922048744,1
0.33484645984332184,0.4866483879070771,0.8999053160953543,0.3881473627402407,0.6103330850236041,0.4298774574781243,0.37774211751038533,1
0.333262912345754,0.6155828457121414,0.5710804485416847,0.47492597794819297,0.6759920137399211,0.377438902722133,0.7919458231565453,0
0.1911196870597075,0.6217673166813815,0.7121878831290314,0.38179998707962437,0.7676827259311618,0.344897603246575,0.8848411101715845,0
0.3130415692016296,0.5739662380239972,0.4406838435681964,0.49450410796158434,0.6453202762107463,0.6892347598212647,0.5248365144202582,0
0.43794627086005716,0.447375526646681,0.5897329523315924,0.733638521165139,0.4501364972896462,0.3512173077146122,0.7714743514790037,0
0.2193412398109279,0.3960176116956531,0.6246699481667174,0.2922294402791331,0.904218989267453,0.4637446800572699,0.825963897513346,0
0.7190052693477292,0.8220183786061471,0.4204167663124719,0.7480499491610859,0.22564681174746856,0.4245890001884501,0.6764242930208735,1
0.33113081717175563,0.4991354856607575,0.7684193596022999,0.2835575328296064,0.3847433748703074,0.579328706475794,0.46689180537159275,1
0.9778436862990512,0.30846942202484645,0.37344610261660216,0.49282163359895914,0.41950678007027775,0.6442612923593969,0.6368326411914152,1
0.5631927585787944,0.24824926296343242,0.30370216289118546,0.5914252620050917,0.48836035076446227,0.656569712515822,0.19559778629431301,0
0.6937121458486044,0.6082787449138395,0.4728644288849593,0.2916645723593516,0.7487782191727401,0.35550341622108406,0.696131446905548,1
0.5522920947287467,0.5488125431294771,0.3751250602544686,0.36904108084182646,0.5265005314700024,0.44418893271956417,0.6099221984478632,0
0.5758971446910157,0.265644965608594,0.5308727023231994,0.3435005670658927,0.18424714947875287,0.4863969447385768,0.22775229242257677,0
0.47100142797299877,0.7362364231320934,0.41481825244525394,0.6690254055781373,0.5204610122463906,0.5877759716047761,0.7089907871601842,1
0.5533879775520911,0.6906158145467776,0.5838900273937768,0.5487484661245945,0.4900011253178226,0.4894783411780421,0.28977190743581116,1
0.6563903876391888,0.3129205434235288,0.22958420413301134,0.6378360747500313,0.314288841864808,0.7346051264019258,0.41193480231083046,0
0.30820728711906464,0.2396037142992664,0.4342695978402801,0.5066171537520863,0.24631373785314795,0.6267496429883148,0.1705854101227675,0
0.6721688745011336,0.5529068121339136,0.29245298010049176,0.3016699429479639,0.7086551466830215,0.4228260162285914,0.5380650825136863,0
0.44579106831574244,0.6056636137129553,0.5555428523997706,0.6760971224604391,0.40616981216057857,0.47598329141280077,0.551188519765008,0
0.44233854116501164,0.4519970550461504,0.42089622511068414,0.43541573816843293,0.6021980430520656,0.5829457165454053,0.6463098616372316,0
0.2051895173578281,0.43008772456211436,0.585574878861419,0.40835047149564485,0.8712607964130592,0.5504155449436113,0.8653232880693016,0
0.6807818884036799,0.29844057317179645,0.6142234465573766,0.998315417276612,0.8257724583358308,0.46384752901978843,0.45863666384619595,1
0.40254627340424187,0.3504714120584768,0.7744138216077209,0.5538128004923482,0.8113431746408029,0.4163560913004623,0.28532606875763866,1
0.6915868335879278,0.8538982980727727,0.40644433490469434,0.3109546934204508,0.5090267073733088,0.469130361870609,0.7927068179240808,1
0.5866705592731866,0.44382215045726847,0.4300918485975369,0.7264254165655282,0.7324193894285698,0.6188832337964789,0.6356515544802508,1
0.6652127963001041,0.19286233021521393,0.543933518224844,0.5140620841626912,0.6686756461121607,0.3055885003532818,0.5997178970017749,1
0.3122398716626271,0.5522824850587552,0.3367818860514347,0.6582041775788596,0.07596845407024982,0.5101558638016968,0.4714252423504895,0
0.5689616176082833,0.7888945762378107,0.5360708890387093,0.16107085605811908,0.3956739941268154,0.7190773957362662,0.4785629586821668,1
0.1822083812267989,0.6482470634152453,0.6918297288128684,0.3667223782443547,0.7627262454986006,0.4676117880198443,0.7704072356885449,0
0.3872685403469507,0.3505926405189596,0.5977055273612444,0.4651680971640174,0.2758572684521856,0.5000445426687842,0.30353612368200084,0
0.17149473883829552,0.5858763422060612,0.8101125001114892,0.1904207975676697,0.5334251285419322,0.48195347294814667,0.3012222047277564,1
0.7389235840576341,0.5255472758541588,0.2377319007073978,0.3848109901375213,0.49979385822608935,0.2734567087470642,0.6161495801659799,0
0.36901522707717116,0.4857494846206012,0.5569237638556199,0.7548616364403258,0.24704133606539758,0.6275481722506447,0.5038277034223263,0
0.5959420155737756,0.3905917679034237,0.15790529120009783,0.4317989930301318,0.635821529504126,0.7379668832918597,0.5083906282421278,0
0.551191618797181,0.5897103572214298,0.48839049999587236,0.6735233295141904,0.6860750067354879,0.4021642989345095,0.07350532208844834,1
0.25800296874025036,0.5173111204426857,0.15973979495452084,0.455551797065763,0.1317291844150612,0.8492699344445656,0.42820296651478856,0
0.8653055833325376,0.7413590230504521,0.5066748811769817,0.5060764433309661,0.045723278360515485,0.4962513516059412,0.8025256208416249,0
0.6084934881769496,0.4611668822266599,0.6237283515485127,0.612333672412446,0.5679102134835712,0.5870633863657742,0.7013558241395577,1
0.6819775343652815,0.5023200565807703,0.2633335461980244,0.493267716968159,0.44663754873044104,0.459587208718087,0.636705974431842,0
0.421008056757768,0.5705800060231734,0.44408087720406414,0.6704211777873055,0.4921381276577725,0.6510570132722315,0.47396743106413697,0
0.5166757127750335,0.8470085912536756,0.5275631629901557,0.8567092568872617,0.37727408483660313,0.08173252846640383,0.6406188923351922,0
0.4618271694501723,0.36131077552461677,0.47526378628758803,0.64905105052944,0.3096186294404256,0.6909614668388333,0.31416340208226123,0
0.6130812164994968,0.5479855804294879,0.5120704725884098,0.5345824770230906,0.5256133976579617,0.6487588785497429,0.30061320970266914,1
0.7644971432011709,0.6178401541515525,0.38457110651435156,0.8327924348915141,0.42934859419922666,0.37287557328382614,0.5838288318292582,1
0.34096679027853943,0.3540728729598874,0.7728994892351696,0.29307747451867,0.3721966656626027,0.721619020917929,0.3165846809653048,1
0.636706974125939,0.30569446965863994,0.613985948811637,0.6715236213503535,0.42725720964687164,0.26237562001553905,0.6183315181912642,1
0.29618887043562075,0.3694617485653537,0.4240148417591875,0.3727672129318075,0.41357011118276626,0.5797085394498135,0.6934809262832443,0
0.5382258890623213,0.6244703276011735,0.5467141458134397,0.5691245425154363,0.44209926294662416,0.6538985698207868,0.48347972204044426,1
0.47448311017356093,0.3063781681225107,0.2671070320119489,0.5927930856520447,0.3776746334854674,0.9994894474536498,0.30359696248629175,0
0.5763211805735042,0.4792909218251527,0.7996640894968681,0.32357623335733854,0.33942374518381024,0.6681114095906857,0.7623149768816533,1
0.25977556477023844,0.561577485066241,0.7669920899236723,0.23791899119110244,0.6457737441238962,0.4208260260447745,0.28970036437604085,0
0.713204426613028,0.3459971712521405,0.767570418671566,0.5552772748876927,0.33844399855487495,0.2743978318293583,0.4106172566394784,0
0.44593012736970866,0.7743451865853879,0.6660453382625078,0.25723825174961956,0.4533593340445769,0.41838958511195523,0.32134507515297117,1
0.2530468507442729,0.43514587337472754,0.3820801002162662,0.39250227906720186,0.5659532899630627,0.7830280471894802,0.49491727578198114,0
0.5932562069028188,0.2973827752309018,0.5778314749624504,0.729310565879397,0.7057563193421974,0.5645840326284306,0.406027776700856,1
0.7612957895092388,0.3412414356230335,0.5928431490122588,0.7802022873743357,0.36365344704884106,0.70716685230675,0.7200663058193117,1
0.39389625530545,0.26565048192331364,0.871314540663757,0.5629316603570397,0.5906987141373504,0.5358446749555421,0.5089384192016453,1
0.3032847973818893,0.5579205317880899,0.45463864863174897,0.21995164797579425,0.5210258892691378,0.7751316623381939,0.3951637586443994,0
0.3128856671070721,0.461659799417684,0.7338596607485073,0.32363565380824577,0.5212493961574718,0.4784577081314004,0.2693895035392986,1
0.0699655918545895,0.5214078428214599,0.4989645264272512,0.6182333798597974,0.5895475431672972,0.8223936061533934,0.6665469909218604,0
0.5206934420915454,0.4309448110283085,0.07713337272598791,0.14224842713984948,0.9184663763307817,0.705698374188255,0.7233074479545004,0
0.3933946128926419,0.8262470080302367,0.44746599811916565,0.3449877222827125,0.2394860507544758,0.5372293246744758,0.6757671812145971,0
0.2851270925479534,0.472301486831812,0.35050485972547574,0.2794967791470124,0.41155468014390545,0.8300071819451496,0.3311130347900524,0
0.293823696340188,0.4228857420462687,0.8049796059851191,0.3957518780556791,0.6934352714920218,0.4265794647782531,0.14879458043826255,1
0.290771680065466,0.4525831674162107,0.6462704087915527,0.35735469318844865,0.619847441660624,0.7267548087394261,0.42783938761696705,0
0.508516117323304,0.44039556670763413,0.6510056693090513,0.5047967558985553,0.48057882001650576,0.6573507937676775,0.5763086110219773,1
0.8331569131894656,0.5074101183010361,0.08719829533678775,0.2935569590503576,0.7230417741285035,0.635382631313905,0.47420977801255537,1
0.384901078689851,0.6977041460412224,0.47415428789871944,0.320575626414702,0.3536076455668896,0.6210172215324914,0.5706026606476473,0
0.34412942279762104,0.5305745074327965,0.47265795695556345,0.43411708827126644,0.6304922760686369,0.5714385873942364,0.5179279992334915,0
0.2663382412505737,0.5344933055666558,0.6558731024944677,0.4647134420850829,0.5551328308247091,0.48478535646342313,0.5696492850403144,0
0.676181875145917,0.46351176646188474,0.590062042055165,0.5360678982712413,0.4990831805498893,0.09204177853251366,0.8614387476371712,0
0.47149926194082536,0.584391332937561,0.5462460219925716,0.31605553115478446,0.35488360104790506,0.6799067837015303,0.4516531312681158,1
0.38850387566785,0.6701487598278039,0.6523389181635014,0.519077486143517,0.5930431980704937,0.4261229129100581,0.4595235090051207,0
0.37856457928530746,0.3908561977024405,0.4776566978185756,0.33499885023555787,0.6984875077420581,0.4541981804923151,0.9353839296237154,0
0.16584350155364486,0.3908870220642013,0.5361812657033398,0.5725989796245858,0.41916248664111644,0.6221269959805317,0.733964680942818,0
0.434977236759871,0.4390706613978931,0.3806823627094919,0.3337137299945272,0.6417368850909724,0.5826516206011587,0.6391758760317117,0
0.1259163488766042,0.6442402756145521,0.7755907739783269,0.49935980889906006,0.6725975217354567,0.4747599231912497,0.8255792251940401,0
0.6571002140213225,0.25091913791238474,0.7452240044353663,0.6089052361891351,0.7260812967386754,0.11663429026936323,0.747634662678675,1
0.2756929584914558,0.6654960298039133,0.23812736859084221,0.34346807494500114,0.454777034457663,0.8507809728321227,0.4812507996581616,0
0.5733407421207425,0.5300899529178865,0.7327823247559342,0.5566217639014268,0.581586227667706,0.5481779835182476,0.5912721138672165,1
0.559989042291471,0.37350258447470935,0.3895610867900453,0.6459262754318491,0.31624640402912785,0.5321543634304103,0.34472264561103627,0
0.13190278221066581,0.5144825934618331,0.5212982129768485,0.4180062372485836,0.7807356820908653,0.6937911760738563,0.6528650243633175,0
0.9846304174450594,0.5809677984923087,0.42093565149560574,0.8030941578234505,0.8892017902443619,0.23299385011344356,0.5186850111857169,1
0.641754913965384,0.2134081410636246,0.8386545148648339,0.37962279947078276,0.366138527552712,0.7102269861687279,0.45088122057456415,1
0.45742586676724906,0.4665913764234522,0.2266608455588383,0.2651339305868564,0.4358345672634988,0.8692515019408213,0.3058499434349021,0
0.4861985790647006,0.5229863190062172,0.548813716812174,0.8535276411256945,0.6314458521113885,0.5467889634920141,0.5775561822273404,1
0.5443559689503796,0.4587155659420231,0.3708729144585309,0.32128123703633876,0.3688141182192327,0.5322040584431086,0.24593496856700972,0
0.7776139281033893,0.13395718065880358,0.4378860770786925,0.02193499641462532,0.6135264766579929,0.6242233191692659,0.6832532955632541,1
0.49312979470575735,0.6137880350051942,0.49488650306495885,0.662648540630133,0.7564191971945614,0.4113870006260396,0.2274440584725495,1
0.4417252146309714,0.4171941541166298,0.8800369865765183,0.6645507399949757,0.6331661456900401,0.24700292712359426,0.3646328280049245,0
0.8029383920095705,0.5081707400194192,0.3300576958963243,0.8544866022174318,0.3704050256327613,0.4444903225181555,0.6372156775232902,1
